latitude,longitude,depth,SampleID,Location_Code,time,Temp,Air_Temp,Salinity,Chl_Volume_Filtered,Chl1,Chl2,Avg_Chloro,Phaeo1,Phaeo2,Avg_Phaeo,Phosphate,Silicate,Nitrite,Nitrite_Nitrate,Ammonium,Nitrate,DA_Volume_Filtered,pDA,tDA,dDA,Volume_Settled_for_Counting,Akashiwo_sanguinea,Alexandrium_spp,Dinophysis_spp,Lingulodinium_polyedra,Prorocentrum_spp,Pseudo_nitzschia_delicatissima_group,Pseudo_nitzschia_seriata_group,Ceratium,Cochlodinium,Gymnodinium_spp,Other_Diatoms,Other_Dinoflagellates,Total_Phytoplankton
36.958,-122.017,NaN,WW042617SC,HAB_SCW,2017-04-26T15:45:00Z,11.7,NaN,NaN,25,6.73,6.59,6.66,NaN,NaN,NaN,0.96,42.86,NaN,NaN,3.17,12.21,250,0.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
36.958,-122.017,NaN,WW050317SC,HAB_SCW,2017-05-03T15:45:00Z,13.9,NaN,NaN,25,3.37,3.39,3.38,NaN,NaN,NaN,0.52,41.02,NaN,NaN,2.92,4.65,250,0.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
36.958,-122.017,NaN,WW051017SC,HAB_SCW,2017-05-10T15:45:00Z,12.3,NaN,NaN,25,7.26,6.88,7.07,NaN,NaN,NaN,4.28,26.49,NaN,NaN,2.3,10.39,250,0.0,NaN,NaN,NaN,NaN,730.0,NaN,NaN,NaN,NaN,3500.0,NaN,NaN,NaN,NaN,NaN,NaN
36.958,-122.017,NaN,WW051717SC,HAB_SCW,2017-05-17T15:45:00Z,12.4,NaN,NaN,25,4.03,3.69,3.86,NaN,NaN,NaN,0.84,19.37,NaN,NaN,4.2,10.05,250,0.09,NaN,NaN,NaN,NaN,880.0,667.0,NaN,NaN,NaN,34500.0,NaN,NaN,NaN,NaN,NaN,NaN
36.958,-122.017,NaN,WW052417SC,HAB_SCW,2017-05-24T16:00:00Z,13.1,NaN,NaN,25,9.45,9.75,9.6,NaN,NaN,NaN,0.88,11.07,NaN,NaN,1.95,1.75,250,0.07,NaN,NaN,NaN,NaN,1330.0,3250.0,NaN,NaN,NaN,80750.0,NaN,NaN,NaN,NaN,NaN,NaN
36.958,-122.017,NaN,WW053117SC,HAB_SCW,2017-05-31T16:10:00Z,14.9,NaN,NaN,25,3.5,3.36,3.43,NaN,NaN,NaN,0.49,22.31,NaN,NaN,1.41,0.75,250,0.73,NaN,NaN,NaN,NaN,260.0,NaN,NaN,NaN,NaN,48500.0,NaN,NaN,NaN,NaN,NaN,NaN
36.958,-122.017,NaN,WW060717SC,HAB_SCW,2017-06-07T16:10:00Z,14.4,NaN,NaN,25,7.32,7.19,7.25,NaN,NaN,NaN,0.62,16.49,NaN,NaN,1.82,3.17,250,0.62,NaN,NaN,NaN,NaN,160.0,NaN,NaN,NaN,NaN,79950.0,NaN,NaN,NaN,NaN,NaN,NaN
36.958,-122.017,NaN,WW061417SC,HAB_SCW,2017-06-14T15:20:00Z,13.3,NaN,NaN,25,11.56,10.69,11.12,NaN,NaN,NaN,0.3,11.79,NaN,NaN,1.86,2.85,250,1.16,NaN,NaN,NaN,NaN,890.0,1790.0,NaN,NaN,NaN,123400.0,NaN,NaN,NaN,NaN,NaN,NaN
36.958,-122.017,NaN,WW062117SC,HAB_SCW,2017-06-21T15:45:00Z,14.7,NaN,NaN,25,4.19,3.96,4.07,NaN,NaN,NaN,0.86,11.08,NaN,NaN,11.18,4.19,250,0.55,NaN,NaN,NaN,NaN,40.0,NaN,NaN,NaN,NaN,15150.0,NaN,NaN,NaN,NaN,NaN,NaN
36.958,-122.017,NaN,WW062817SC,HAB_SCW,2017-06-28T16:30:00Z,15.8,NaN,NaN,25,4.3,4.4,4.35,NaN,NaN,NaN,0.14,3.18,NaN,NaN,2.26,0.8,250,0.32,NaN,NaN,NaN,NaN,50.0,1710.0,NaN,NaN,NaN,5000.0,NaN,NaN,NaN,NaN,NaN,NaN
36.958,-122.017,NaN,WW070517SC,HAB_SCW,2017-07-05T16:30:00Z,15.1,NaN,NaN,25,3.33,2.92,3.12,NaN,NaN,NaN,0.84,20.87,NaN,NaN,6.0,6.69,250,NaN,NaN,NaN,NaN,NaN,0.0,290.0,NaN,NaN,NaN,250.0,NaN,NaN,NaN,NaN,NaN,NaN
36.958,-122.017,NaN,WW071217SC,HAB_SCW,2017-07-12T15:45:00Z,14.7,NaN,NaN,25,5.66,5.82,5.74,NaN,NaN,NaN,0.24,3.62,NaN,NaN,2.79,0.78,250,NaN,NaN,NaN,NaN,NaN,90.0,180.0,NaN,NaN,NaN,3050.0,NaN,NaN,NaN,NaN,NaN,NaN
36.958,-122.017,NaN,WW071917SC,HAB_SCW,2017-07-19T16:15:00Z,15.4,NaN,NaN,25,4.7,4.69,4.7,NaN,NaN,NaN,0.71,13.54,NaN,NaN,7.24,2.29,250,NaN,NaN,NaN,NaN,NaN,180.0,710.0,NaN,NaN,NaN,0.0,NaN,NaN,NaN,NaN,NaN,NaN
36.958,-122.017,NaN,WW072617SC,HAB_SCW,2017-07-26T15:45:00Z,14.4,NaN,NaN,25,7.68,8.41,8.05,NaN,NaN,NaN,1.11,12.4,NaN,NaN,8.04,4.32,250,NaN,NaN,NaN,NaN,NaN,730.0,460.0,NaN,NaN,NaN,0.0,NaN,NaN,NaN,NaN,NaN,NaN
36.958,-122.017,NaN,WW080217SC,HAB_SCW,2017-08-02T16:15:00Z,15.8,NaN,NaN,25,16.65,15.57,16.11,NaN,NaN,NaN,1.67,13.25,NaN,NaN,6.0,4.06,250,0.0,NaN,NaN,NaN,NaN,2170.0,4590.0,NaN,NaN,NaN,0.0,NaN,NaN,NaN,NaN,NaN,NaN
36.958,-122.017,NaN,WW080917SC,HAB_SCW,2017-08-09T16:00:00Z,17.5,NaN,NaN,25,9.75,9.8,9.78,NaN,NaN,NaN,0.43,8.58,NaN,NaN,3.37,1.58,250,0.0,NaN,NaN,NaN,NaN,140.0,1980.0,NaN,NaN,NaN,0.0,NaN,NaN,NaN,NaN,NaN,NaN
36.958,-122.017,NaN,WW081617SC,HAB_SCW,2017-08-16T16:00:00Z,16.0,NaN,NaN,25,5.04,5.18,5.11,NaN,NaN,NaN,0.66,16.61,NaN,NaN,6.03,3.36,250,0.0,NaN,NaN,NaN,NaN,270.0,680.0,NaN,NaN,NaN,0.0,NaN,NaN,NaN,NaN,NaN,NaN
36.958,-122.017,NaN,WW082317SC,HAB_SCW,2017-08-23T16:00:00Z,16.1,NaN,NaN,25,3.36,3.13,3.25,NaN,NaN,NaN,0.43,16.28,NaN,NaN,4.02,2.54,250,0.0,NaN,NaN,NaN,NaN,3110.0,240.0,NaN,NaN,NaN,100.0,NaN,NaN,NaN,NaN,NaN,NaN
36.958,-122.017,NaN,WW083017SC,HAB_SCW,2017-08-30T16:00:00Z,17.3,NaN,NaN,25,2.56,2.44,2.5,NaN,NaN,NaN,0.81,18.59,NaN,NaN,6.08,2.37,250,0.0,NaN,NaN,NaN,NaN,100.0,460.0,NaN,NaN,NaN,0.0,NaN,NaN,NaN,NaN,NaN,NaN
36.958,-122.017,NaN,WW090617SC,HAB_SCW,2017-09-06T15:45:00Z,14.5,NaN,NaN,25,71.84,72.54,72.19,NaN,NaN,NaN,1.08,21.18,NaN,NaN,0.08,6.79,150,0.0,NaN,NaN,NaN,NaN,1300.0,1350.0,NaN,NaN,NaN,0.0,NaN,NaN,NaN,NaN,NaN,NaN
36.958,-122.017,NaN,WW091317SC,HAB_SCW,2017-09-13T16:00:00Z,17.8,NaN,NaN,25,25.15,23.75,24.45,NaN,NaN,NaN,0.5,13.02,NaN,NaN,4.27,0.67,250,0.0,NaN,NaN,NaN,NaN,90.0,11600.0,NaN,NaN,NaN,0.0,NaN,NaN,NaN,NaN,NaN,NaN
36.958,-122.017,NaN,WW092017SC,HAB_SCW,2017-09-20T17:45:00Z,17.9,NaN,NaN,25,14.69,13.59,14.14,NaN,NaN,NaN,0.6,15.19,NaN,NaN,4.71,1.43,250,0.0,NaN,NaN,NaN,NaN,480.0,2053.0,NaN,NaN,NaN,0.0,NaN,NaN,NaN,NaN,NaN,NaN
36.958,-122.017,NaN,WW092717SC,HAB_SCW,2017-09-27T16:15:00Z,16.9,NaN,NaN,25,5.23,6.26,5.75,NaN,NaN,NaN,0.77,13.78,NaN,NaN,2.73,0.96,250,0.0,NaN,NaN,NaN,NaN,830.0,460.0,NaN,NaN,NaN,0.0,NaN,NaN,NaN,NaN,NaN,NaN
36.958,-122.017,NaN,WW100417SC,HAB_SCW,2017-10-04T15:00:00Z,14.7,NaN,NaN,25,6.18,6.89,6.53,NaN,NaN,NaN,0.52,15.57,NaN,NaN,1.97,0.63,250,0.0,NaN,NaN,NaN,NaN,210.0,850.0,NaN,NaN,NaN,0.0,NaN,NaN,NaN,NaN,NaN,NaN
36.958,-122.017,NaN,WW101117SC,HAB_SCW,2017-10-11T15:30:00Z,14.7,NaN,NaN,25,9.05,10.87,9.96,NaN,NaN,NaN,0.47,22.22,NaN,NaN,0.67,0.05,250,0.0,NaN,NaN,NaN,NaN,0.0,NaN,NaN,NaN,NaN,0.0,NaN,NaN,NaN,NaN,NaN,NaN
36.958,-122.017,NaN,WW101817SC,HAB_SCW,2017-10-18T15:15:00Z,13.1,NaN,NaN,25,18.96,18.96,18.96,NaN,NaN,NaN,0.88,23.78,NaN,NaN,0.89,0.17,250,0.0,NaN,NaN,NaN,NaN,0.0,280.0,NaN,NaN,NaN,0.0,NaN,NaN,NaN,NaN,NaN,NaN
36.958,-122.017,NaN,WW102517SC,HAB_SCW,2017-10-25T15:30:00Z,14.3,NaN,NaN,25,15.76,15.76,15.76,NaN,NaN,NaN,0.5,22.03,NaN,NaN,0.97,0.44,250,0.0,NaN,NaN,NaN,NaN,0.0,NaN,NaN,NaN,NaN,0.0,NaN,NaN,NaN,NaN,NaN,NaN
36.958,-122.017,NaN,WW110117SC,HAB_SCW,2017-11-01T15:30:00Z,13.4,NaN,NaN,25,47.4,42.03,44.72,NaN,NaN,NaN,0.71,23.25,NaN,NaN,0.86,0.0,250,0.0,NaN,NaN,NaN,NaN,80.0,2520.0,NaN,NaN,NaN,0.0,NaN,NaN,NaN,NaN,NaN,NaN
36.958,-122.017,NaN,WW110817SC,HAB_SCW,2017-11-08T16:15:00Z,13.6,NaN,NaN,25,46.99,43.34,45.17,NaN,NaN,NaN,1.02,21.54,NaN,NaN,1.07,0.09,250,0.0,NaN,NaN,NaN,NaN,107.0,267.0,NaN,NaN,NaN,0.0,NaN,NaN,NaN,NaN,NaN,NaN
36.958,-122.017,NaN,WW111517SC,HAB_SCW,2017-11-15T16:45:00Z,14.1,NaN,NaN,25,19.32,19.32,19.32,NaN,NaN,NaN,0.59,19.59,NaN,NaN,1.87,0.08,250,0.0,NaN,NaN,NaN,NaN,20.0,NaN,NaN,NaN,NaN,0.0,NaN,NaN,NaN,NaN,NaN,NaN
36.958,-122.017,NaN,WW112217SC,HAB_SCW,2017-11-22T16:40:00Z,15.4,NaN,NaN,25,21.5,19.36,20.43,NaN,NaN,NaN,0.36,15.74,NaN,NaN,0.83,0.25,250,0.0,NaN,NaN,NaN,NaN,140.0,110.0,NaN,NaN,NaN,0.0,NaN,NaN,NaN,NaN,NaN,NaN
36.958,-122.017,NaN,WW112917SC,HAB_SCW,2017-11-29T16:00:00Z,13.6,NaN,NaN,25,2.98,3.69,3.33,NaN,NaN,NaN,1.05,11.22,NaN,NaN,5.69,4.49,250,0.0,NaN,NaN,NaN,NaN,0.0,NaN,NaN,NaN,NaN,0.0,NaN,NaN,NaN,NaN,NaN,NaN
36.958,-122.017,NaN,WW120617SC,HAB_SCW,2017-12-06T16:30:00Z,12.1,NaN,NaN,25,2.39,2.16,2.28,NaN,NaN,NaN,0.96,15.27,NaN,NaN,3.68,6.75,250,0.0,NaN,NaN,NaN,NaN,0.0,NaN,NaN,NaN,NaN,0.0,NaN,NaN,NaN,NaN,NaN,NaN
36.958,-122.017,NaN,WW121317SC,HAB_SCW,2017-12-13T17:15:00Z,12.1,NaN,NaN,25,2.4,2.3,2.35,NaN,NaN,NaN,0.78,13.22,NaN,NaN,3.72,3.69,250,0.0,NaN,NaN,NaN,NaN,0.0,NaN,NaN,NaN,NaN,0.0,NaN,NaN,NaN,NaN,NaN,NaN
36.958,-122.017,NaN,WW011018SC,HAB_SCW,2018-01-10T16:15:00Z,13.3,NaN,NaN,25,4.06,3.63,3.85,NaN,NaN,NaN,0.62,10.23,NaN,NaN,3.37,1.79,250,0.0,NaN,NaN,NaN,NaN,53.0,NaN,NaN,NaN,NaN,0.0,NaN,NaN,NaN,NaN,NaN,NaN
36.958,-122.017,NaN,WW011718SC,HAB_SCW,2018-01-17T16:30:00Z,14.1,NaN,NaN,25,11.08,11.39,11.24,NaN,NaN,NaN,0.42,11.12,NaN,NaN,1.45,0.58,250,0.0,NaN,NaN,NaN,NaN,220.0,NaN,NaN,NaN,NaN,0.0,NaN,NaN,NaN,NaN,NaN,NaN
36.958,-122.017,NaN,WW012418SC,HAB_SCW,2018-01-24T16:45:00Z,12.8,NaN,NaN,25,1.15,1.03,1.09,NaN,NaN,NaN,0.76,15.61,NaN,NaN,3.59,5.59,250,0.0,NaN,NaN,NaN,NaN,70.0,10.0,NaN,NaN,NaN,0.0,NaN,NaN,NaN,NaN,NaN,NaN
36.958,-122.017,NaN,WW013118SC,HAB_SCW,2018-01-31T17:30:00Z,13.5,NaN,NaN,25,2.56,2.29,2.42,NaN,NaN,NaN,0.69,13.41,NaN,NaN,4.17,4.98,250,0.23,NaN,NaN,NaN,NaN,70.0,80.0,NaN,NaN,NaN,0.0,NaN,NaN,NaN,NaN,NaN,NaN
36.958,-122.017,NaN,WW020718SC,HAB_SCW,2018-02-07T17:15:00Z,13.7,NaN,NaN,25,10.25,10.57,10.41,NaN,NaN,NaN,0.26,8.04,NaN,NaN,1.06,0.67,250,0.05,NaN,NaN,NaN,NaN,4680.0,650.0,NaN,NaN,NaN,2950.0,NaN,NaN,NaN,NaN,NaN,NaN
36.958,-122.017,NaN,WW021418SC,HAB_SCW,2018-02-14T17:15:00Z,12.9,NaN,NaN,25,4.72,4.76,4.74,NaN,NaN,NaN,0.63,12.16,NaN,NaN,4.57,3.73,250,0.0,NaN,NaN,NaN,NaN,1970.0,920.0,NaN,NaN,NaN,0.0,NaN,NaN,NaN,NaN,NaN,NaN
36.958,-122.017,NaN,WW022118SC,HAB_SCW,2018-02-21T17:15:00Z,11.7,NaN,NaN,25,4.93,4.93,4.93,NaN,NaN,NaN,1.39,20.7,NaN,NaN,4.35,13.98,250,NaN,NaN,NaN,NaN,NaN,14.0,0.0,NaN,NaN,NaN,2200.0,NaN,NaN,NaN,NaN,NaN,NaN
36.958,-122.017,NaN,WW022818SC,HAB_SCW,2018-02-28T16:15:00Z,11.7,NaN,NaN,25,6.3,6.65,6.47,NaN,NaN,NaN,0.86,15.21,NaN,NaN,2.55,11.6,250,0.16,NaN,NaN,NaN,NaN,50.0,NaN,NaN,NaN,NaN,39600.0,NaN,NaN,NaN,NaN,NaN,NaN
36.958,-122.017,NaN,WW030718SC,HAB_SCW,2018-03-07T17:45:00Z,11.8,NaN,NaN,25,3.17,3.23,3.2,NaN,NaN,NaN,0.92,18.25,NaN,NaN,5.07,9.63,250,0.01,NaN,NaN,NaN,NaN,140.0,220.0,NaN,NaN,NaN,0.0,NaN,NaN,NaN,NaN,NaN,NaN
36.958,-122.017,NaN,WW031418SC,HAB_SCW,2018-03-14T16:15:00Z,12.7,NaN,NaN,25,4.18,3.96,4.07,NaN,NaN,NaN,0.48,18.3,NaN,NaN,4.75,1.39,250,0.01,NaN,NaN,NaN,NaN,920.0,820.0,NaN,NaN,NaN,0.0,NaN,NaN,NaN,NaN,NaN,NaN
36.958,-122.017,NaN,WW032118SC,HAB_SCW,2018-03-21T16:45:00Z,13.0,NaN,NaN,25,15.02,12.12,13.57,NaN,NaN,NaN,0.41,15.11,NaN,NaN,2.6,0.98,250,0.0,NaN,NaN,NaN,NaN,660.0,NaN,NaN,NaN,NaN,0.0,NaN,NaN,NaN,NaN,NaN,NaN
36.958,-122.017,NaN,WW032818SC,HAB_SCW,2018-03-28T17:20:00Z,14.7,NaN,NaN,25,3.63,3.52,3.57,NaN,NaN,NaN,0.49,11.67,NaN,NaN,4.16,0.81,250,0.01,NaN,NaN,NaN,NaN,20.0,934.0,NaN,NaN,NaN,600.0,NaN,NaN,NaN,NaN,NaN,NaN
36.958,-122.017,NaN,WW040318SC,HAB_SCW,2018-04-03T16:30:00Z,16.2,NaN,NaN,25,2.32,1.86,2.09,NaN,NaN,NaN,1.24,6.71,NaN,NaN,17.97,0.9,250,0.03,NaN,NaN,NaN,NaN,0.0,NaN,NaN,NaN,NaN,0.0,NaN,NaN,NaN,NaN,NaN,NaN
36.958,-122.017,NaN,WW041118SC,HAB_SCW,2018-04-11T16:15:00Z,13.8,NaN,NaN,25,4.14,4.55,4.35,NaN,NaN,NaN,0.86,14.29,NaN,NaN,5.24,3.31,250,0.1,NaN,NaN,NaN,NaN,0.0,100.0,NaN,NaN,NaN,800.0,NaN,NaN,NaN,NaN,NaN,NaN
36.958,-122.017,NaN,WW041818SC,HAB_SCW,2018-04-18T16:30:00Z,11.9,NaN,NaN,25,8.23,8.3,8.26,NaN,NaN,NaN,2.23,22.51,NaN,NaN,19.68,14.5,250,0.08,NaN,NaN,NaN,NaN,10.0,20.0,NaN,NaN,NaN,2300.0,NaN,NaN,NaN,NaN,NaN,NaN
36.958,-122.017,NaN,WW042518SC,HAB_SCW,2018-04-25T16:45:00Z,13.5,NaN,NaN,25,9.28,8.91,9.1,NaN,NaN,NaN,0.7,12.51,NaN,NaN,5.74,2.72,250,0.0,NaN,NaN,NaN,NaN,780.0,760.0,NaN,NaN,NaN,4400.0,NaN,NaN,NaN,NaN,NaN,NaN
36.958,-122.017,NaN,WW050218SC,HAB_SCW,2018-05-02T16:00:00Z,13.7,NaN,NaN,25,4.98,4.91,4.95,NaN,NaN,NaN,0.79,12.45,NaN,NaN,1.25,4.39,250,0.09,NaN,NaN,NaN,NaN,810.0,NaN,NaN,NaN,NaN,1600.0,NaN,NaN,NaN,NaN,NaN,NaN
36.958,-122.017,NaN,WW050918SC,HAB_SCW,2018-05-09T16:45:00Z,15.5,NaN,NaN,25,23.21,22.69,22.95,NaN,NaN,NaN,0.8,21.01,NaN,NaN,0.86,0.08,250,0.0,NaN,NaN,NaN,NaN,200.0,700.0,NaN,NaN,NaN,2650.0,NaN,NaN,NaN,NaN,NaN,NaN
36.958,-122.017,NaN,WW051618SC,HAB_SCW,2018-05-16T16:30:00Z,13.0,NaN,NaN,25,8.39,7.75,8.07,NaN,NaN,NaN,1.18,19.04,NaN,NaN,3.48,1.89,250,0.0,NaN,NaN,NaN,NaN,340.0,200.0,NaN,NaN,NaN,5750.0,NaN,NaN,NaN,NaN,NaN,NaN
36.958,-122.017,NaN,WW052318SC,HAB_SCW,2018-05-23T16:45:00Z,14.1,NaN,NaN,25,4.44,4.36,4.4,NaN,NaN,NaN,1.03,23.24,NaN,NaN,3.23,2.98,250,0.03,NaN,NaN,NaN,NaN,370.0,NaN,NaN,NaN,NaN,1400.0,NaN,NaN,NaN,NaN,NaN,NaN
36.958,-122.017,NaN,WW053018SC,HAB_SCW,2018-05-30T17:15:00Z,16.5,NaN,NaN,25,8.14,8.8,8.47,NaN,NaN,NaN,0.51,11.54,NaN,NaN,0.88,0.16,250,0.07,NaN,NaN,NaN,NaN,330.0,NaN,NaN,NaN,NaN,2450.0,NaN,NaN,NaN,NaN,NaN,NaN
36.958,-122.017,NaN,WW060618SC,HAB_SCW,2018-06-06T16:30:00Z,16.1,NaN,NaN,25,5.71,4.95,5.33,NaN,NaN,NaN,0.37,1.55,NaN,NaN,1.13,0.01,250,0.52,NaN,NaN,NaN,NaN,60.0,160.0,NaN,NaN,NaN,650.0,NaN,NaN,NaN,NaN,NaN,NaN
36.958,-122.017,NaN,WW061318SC,HAB_SCW,2018-06-13T16:30:00Z,15.7,NaN,NaN,25,8.37,8.66,8.52,NaN,NaN,NaN,0.63,10.07,NaN,NaN,1.81,1.1,250,0.1,NaN,NaN,NaN,NaN,40.0,NaN,NaN,NaN,NaN,0.0,NaN,NaN,NaN,NaN,NaN,NaN
36.958,-122.017,NaN,WW062018SC,HAB_SCW,2018-06-20T16:30:00Z,15.7,NaN,NaN,25,5.01,4.71,4.86,NaN,NaN,NaN,0.68,4.91,NaN,NaN,2.21,0.48,250,0.0,NaN,NaN,NaN,NaN,0.0,350.0,NaN,NaN,NaN,0.0,NaN,NaN,NaN,NaN,NaN,NaN
36.958,-122.017,NaN,WW062818SC,HAB_SCW,2018-06-28T17:45:00Z,16.7,NaN,NaN,25,3.29,3.44,3.37,NaN,NaN,NaN,0.57,6.04,NaN,NaN,2.64,1.46,250,0.05,NaN,NaN,NaN,NaN,0.0,NaN,NaN,NaN,NaN,0.0,NaN,NaN,NaN,NaN,NaN,NaN
36.958,-122.017,NaN,WW070518SC,HAB_SCW,2018-07-05T15:45:00Z,15.7,NaN,NaN,25,6.54,5.68,6.11,NaN,NaN,NaN,0.66,7.55,NaN,NaN,3.44,2.04,250,0.02,NaN,NaN,NaN,NaN,70.0,5200.0,NaN,NaN,NaN,0.0,NaN,NaN,NaN,NaN,NaN,NaN
36.958,-122.017,NaN,WW071118SC,HAB_SCW,2018-07-11T16:00:00Z,18.0,NaN,NaN,25,5.87,5.29,5.58,NaN,NaN,NaN,0.84,7.47,NaN,NaN,3.24,4.32,250,0.83,NaN,NaN,NaN,NaN,80.0,5600.0,NaN,NaN,NaN,2100.0,NaN,NaN,NaN,NaN,NaN,NaN
36.958,-122.017,NaN,WW071818SC,HAB_SCW,2018-07-18T15:30:00Z,17.0,NaN,NaN,25,6.75,6.87,6.81,NaN,NaN,NaN,0.16,2.72,NaN,NaN,0.84,0.09,250,0.79,NaN,NaN,NaN,NaN,0.0,1734.0,NaN,NaN,NaN,1700.0,NaN,NaN,NaN,NaN,NaN,NaN
36.958,-122.017,NaN,WW072518SC,HAB_SCW,2018-07-25T16:45:00Z,18.7,NaN,NaN,25,8.01,8.31,8.16,NaN,NaN,NaN,0.55,10.56,NaN,NaN,3.04,0.81,250,0.02,NaN,NaN,NaN,NaN,40.0,1125.0,NaN,NaN,NaN,0.0,NaN,NaN,NaN,NaN,NaN,NaN
36.958,-122.017,NaN,WW080118SC,HAB_SCW,2018-08-01T14:45:00Z,18.1,NaN,NaN,25,17.4,16.47,16.94,NaN,NaN,NaN,0.73,41.43,NaN,NaN,4.68,0.41,250,0.02,NaN,NaN,NaN,NaN,240.0,3150.0,NaN,NaN,NaN,0.0,NaN,NaN,NaN,NaN,NaN,NaN
36.958,-122.017,NaN,WW080818SC,HAB_SCW,2018-08-08T16:30:00Z,16.2,NaN,NaN,25,45.69,41.13,43.41,NaN,NaN,NaN,0.86,17.32,NaN,NaN,8.17,3.4,250,0.05,NaN,NaN,NaN,NaN,180.0,NaN,NaN,NaN,NaN,0.0,NaN,NaN,NaN,NaN,NaN,NaN
36.958,-122.017,NaN,WW081518SC,HAB_SCW,2018-08-15T17:15:00Z,17.4,NaN,NaN,25,18.13,18.34,18.23,NaN,NaN,NaN,0.62,8.28,NaN,NaN,5.26,1.67,250,0.14,NaN,NaN,NaN,NaN,400.0,1450.0,NaN,NaN,NaN,0.0,NaN,NaN,NaN,NaN,NaN,NaN
36.958,-122.017,NaN,WW082218SC,HAB_SCW,2018-08-22T18:50:00Z,17.8,NaN,NaN,25,12.12,11.5,11.81,NaN,NaN,NaN,1.05,9.32,NaN,NaN,6.1,1.24,250,0.0,NaN,NaN,NaN,NaN,610.0,22933.0,NaN,NaN,NaN,0.0,NaN,NaN,NaN,NaN,NaN,NaN
36.958,-122.017,NaN,WW082918SC,HAB_SCW,2018-08-29T17:30:00Z,18.2,NaN,NaN,25,9.41,10.08,9.74,NaN,NaN,NaN,0.93,12.8,NaN,NaN,6.01,0.93,250,0.0,NaN,NaN,NaN,NaN,20.0,1175.0,NaN,NaN,NaN,0.0,NaN,NaN,NaN,NaN,NaN,NaN
36.958,-122.017,NaN,WW090518SC,HAB_SCW,2018-09-05T16:50:00Z,17.7,NaN,NaN,25,7.52,8.18,7.85,NaN,NaN,NaN,0.56,14.27,NaN,NaN,1.55,0.36,250,0.0,NaN,NaN,NaN,NaN,0.0,2850.0,NaN,NaN,NaN,0.0,NaN,NaN,NaN,NaN,NaN,NaN
36.958,-122.017,NaN,WW091218SC,HAB_SCW,2018-09-12T17:50:00Z,18.4,NaN,NaN,25,5.99,6.18,6.09,NaN,NaN,NaN,0.58,12.7,NaN,NaN,2.75,1.52,250,0.0,NaN,NaN,NaN,NaN,0.0,NaN,NaN,NaN,NaN,0.0,NaN,NaN,NaN,NaN,NaN,NaN
