latitude,longitude,depth,SampleID,Location_Code,time,Temp,Air_Temp,Salinity,Chl_Volume_Filtered,Chl1,Chl2,Avg_Chloro,Phaeo1,Phaeo2,Avg_Phaeo,Phosphate,Silicate,Nitrite,Nitrite_Nitrate,Ammonium,Nitrate,DA_Volume_Filtered,pDA,tDA,dDA,Volume_Settled_for_Counting,Akashiwo_sanguinea,Alexandrium_spp,Dinophysis_spp,Lingulodinium_polyedra,Prorocentrum_spp,Pseudo_nitzschia_delicatissima_group,Pseudo_nitzschia_seriata_group,Ceratium,Cochlodinium,Gymnodinium_spp,Other_Diatoms,Other_Dinoflagellates,Total_Phytoplankton
36.958,-122.017,NaN,WW091918SC,HAB_SCW,2018-09-19T16:30:00Z,15.3,NaN,NaN,25,4.06,4.21,4.13,NaN,NaN,NaN,0.47,11.22,NaN,NaN,3.8,1.95,250,0.0,NaN,NaN,NaN,NaN,0.0,450.0,NaN,NaN,NaN,0.0,NaN,NaN,NaN,NaN,NaN,NaN
36.958,-122.017,NaN,WW092618SC,HAB_SCW,2018-09-26T17:15:00Z,15.9,NaN,NaN,25,7.64,8.1,7.87,NaN,NaN,NaN,0.95,15.34,NaN,NaN,4.07,3.1,250,0.0,NaN,NaN,NaN,NaN,0.0,1650.0,NaN,NaN,NaN,0.0,NaN,NaN,NaN,NaN,NaN,NaN
36.958,-122.017,NaN,WW100318SC,HAB_SCW,2018-10-03T15:45:00Z,16.0,NaN,NaN,25,3.22,3.21,3.22,NaN,NaN,NaN,0.49,8.93,NaN,NaN,3.24,0.64,250,0.0,NaN,NaN,NaN,NaN,0.0,833.0,NaN,NaN,NaN,0.0,NaN,NaN,NaN,NaN,NaN,NaN
36.958,-122.017,NaN,WW101018SC,HAB_SCW,2018-10-10T15:30:00Z,16.7,NaN,NaN,25,5.75,5.05,5.4,NaN,NaN,NaN,0.84,8.6,NaN,NaN,5.68,1.37,250,0.0,NaN,NaN,NaN,NaN,0.0,867.0,NaN,NaN,NaN,0.0,NaN,NaN,NaN,NaN,NaN,NaN
36.958,-122.017,NaN,WW101718SC,HAB_SCW,2018-10-17T15:45:00Z,16.0,NaN,NaN,25,2.02,3.18,2.6,NaN,NaN,NaN,0.84,9.46,NaN,NaN,5.91,0.9,250,0.0,NaN,NaN,NaN,NaN,0.0,150.0,NaN,NaN,NaN,0.0,NaN,NaN,NaN,NaN,NaN,NaN
36.958,-122.017,NaN,WW103118SC,HAB_SCW,2018-10-31T16:00:00Z,15.7,NaN,NaN,25,7.15,7.95,7.55,NaN,NaN,NaN,0.81,13.56,NaN,NaN,3.2,1.85,250,0.01,NaN,NaN,NaN,NaN,0.0,225.0,NaN,NaN,NaN,0.0,NaN,NaN,NaN,NaN,NaN,NaN
36.958,-122.017,NaN,WW110718SC,HAB_SCW,2018-11-07T17:15:00Z,14.4,NaN,NaN,25,6.05,5.62,5.83,NaN,NaN,NaN,1.12,16.2,NaN,NaN,5.22,5.83,250,0.03,NaN,NaN,NaN,NaN,0.0,425.0,NaN,NaN,NaN,0.0,NaN,NaN,NaN,NaN,NaN,NaN
36.958,-122.017,NaN,WW111418SC,HAB_SCW,2018-11-14T17:15:00Z,13.3,NaN,NaN,25,3.92,3.82,3.87,NaN,NaN,NaN,0.83,13.66,NaN,NaN,4.68,3.45,250,0.0,NaN,NaN,NaN,NaN,0.0,150.0,NaN,NaN,NaN,0.0,NaN,NaN,NaN,NaN,NaN,NaN
36.958,-122.017,NaN,WW112118SC,HAB_SCW,2018-11-21T17:45:00Z,14.9,NaN,NaN,25,11.29,12.54,11.91,NaN,NaN,NaN,0.61,11.73,NaN,NaN,2.97,1.44,250,0.04,NaN,NaN,NaN,NaN,1320.0,4350.0,NaN,NaN,NaN,0.0,NaN,NaN,NaN,NaN,NaN,NaN
36.958,-122.017,NaN,WW112818SC,HAB_SCW,2018-11-28T17:45:00Z,16.7,NaN,NaN,25,8.13,5.2,6.67,NaN,NaN,NaN,0.73,7.33,NaN,NaN,4.79,1.89,250,0.0,NaN,NaN,NaN,NaN,547.0,400.0,NaN,NaN,NaN,0.0,NaN,NaN,NaN,NaN,NaN,NaN
36.958,-122.017,NaN,WW120518SC,HAB_SCW,2018-12-05T17:30:00Z,15.9,NaN,NaN,25,3.72,3.39,3.55,NaN,NaN,NaN,0.8,9.27,NaN,NaN,9.82,2.3,250,0.04,NaN,NaN,NaN,NaN,0.0,0.0,NaN,NaN,NaN,0.0,NaN,NaN,NaN,NaN,NaN,NaN
36.958,-122.017,NaN,WW121218SC,HAB_SCW,2018-12-12T17:30:00Z,15.4,NaN,NaN,25,1.56,1.51,1.54,NaN,NaN,NaN,0.89,11.41,NaN,NaN,6.56,3.75,250,0.0,NaN,NaN,NaN,NaN,0.0,0.0,NaN,NaN,NaN,0.0,NaN,NaN,NaN,NaN,NaN,NaN
36.958,-122.017,NaN,WW121918SC,HAB_SCW,2018-12-19T17:30:00Z,15.1,NaN,NaN,25,2.67,3.22,2.95,NaN,NaN,NaN,0.41,12.98,NaN,NaN,3.31,3.57,250,0.03,NaN,NaN,NaN,NaN,530.0,700.0,NaN,NaN,NaN,0.0,NaN,NaN,NaN,NaN,NaN,NaN
36.958,-122.017,NaN,WW010919SC,HAB_SCW,2019-01-09T17:30:00Z,14.0,NaN,NaN,25,1.26,1.28,1.27,NaN,NaN,NaN,0.49,10.24,NaN,NaN,1.98,4.51,250,0.02,NaN,NaN,NaN,NaN,40.0,10.0,NaN,NaN,NaN,0.0,NaN,NaN,NaN,NaN,NaN,NaN
36.958,-122.017,NaN,WW011619SC,HAB_SCW,2019-01-16T17:30:00Z,13.9,NaN,NaN,25,1.26,1.17,1.22,NaN,NaN,NaN,0.79,62.07,NaN,NaN,2.98,8.08,250,0.0,NaN,NaN,NaN,NaN,0.0,40.0,NaN,NaN,NaN,0.0,NaN,NaN,NaN,NaN,NaN,NaN
36.958,-122.017,NaN,WW012319SC,HAB_SCW,2019-01-23T17:20:00Z,13.1,NaN,NaN,25,1.3,1.49,1.39,NaN,NaN,NaN,0.51,16.28,NaN,NaN,2.73,4.44,250,0.0,NaN,NaN,NaN,NaN,0.0,0.0,NaN,NaN,NaN,0.0,NaN,NaN,NaN,NaN,NaN,NaN
36.958,-122.017,NaN,WW013019SC,HAB_SCW,2019-01-30T17:30:00Z,14.0,NaN,NaN,25,1.17,1.19,1.18,NaN,NaN,NaN,0.41,21.44,NaN,NaN,3.78,2.03,250,0.0,NaN,NaN,NaN,NaN,0.0,0.0,NaN,NaN,NaN,0.0,NaN,NaN,NaN,NaN,NaN,NaN
36.958,-122.017,NaN,WW020619SC,HAB_SCW,2019-02-06T17:10:00Z,12.5,NaN,NaN,25,0.66,0.66,0.66,NaN,NaN,NaN,0.4,32.34,NaN,NaN,2.89,3.86,250,0.02,NaN,NaN,NaN,NaN,0.0,0.0,NaN,NaN,NaN,0.0,NaN,NaN,NaN,NaN,NaN,NaN
36.958,-122.017,NaN,WW021319SC,HAB_SCW,2019-02-13T17:30:00Z,12.3,NaN,NaN,25,2.77,3.11,2.94,NaN,NaN,NaN,0.53,32.09,NaN,NaN,2.26,5.78,250,0.0,NaN,NaN,NaN,NaN,0.0,0.0,NaN,NaN,NaN,350.0,NaN,NaN,NaN,NaN,NaN,NaN
36.958,-122.017,NaN,WW022019SC,HAB_SCW,2019-02-20T16:40:00Z,12.9,NaN,NaN,25,1.18,1.16,1.17,NaN,NaN,NaN,0.35,36.95,NaN,NaN,1.29,5.89,250,0.0,NaN,NaN,NaN,NaN,20.0,0.0,NaN,NaN,NaN,0.0,NaN,NaN,NaN,NaN,NaN,NaN
36.958,-122.017,NaN,WW022719SC,HAB_SCW,2019-02-27T17:10:00Z,13.5,NaN,NaN,25,2.13,2.36,2.25,NaN,NaN,NaN,0.94,73.44,NaN,NaN,2.08,8.76,250,0.0,NaN,NaN,NaN,NaN,140.0,0.0,NaN,NaN,NaN,0.0,NaN,NaN,NaN,NaN,NaN,NaN
36.958,-122.017,NaN,WW030619SC,HAB_SCW,2019-03-06T17:20:00Z,14.4,NaN,NaN,25,5.7,5.05,5.37,NaN,NaN,NaN,2.55,44.93,NaN,NaN,1.28,3.61,250,0.0,NaN,NaN,NaN,NaN,140.0,0.0,NaN,NaN,NaN,7000.0,NaN,NaN,NaN,NaN,NaN,NaN
36.958,-122.017,NaN,WW031319SC,HAB_SCW,2019-03-13T16:25:00Z,12.9,NaN,NaN,25,3.92,3.87,3.9,NaN,NaN,NaN,0.23,14.19,NaN,NaN,3.61,2.04,250,0.0,NaN,NaN,NaN,NaN,40.0,20.0,NaN,NaN,NaN,0.0,NaN,NaN,NaN,NaN,NaN,NaN
36.958,-122.017,NaN,WW032119SC,HAB_SCW,2019-03-21T16:00:00Z,13.7,NaN,NaN,25,2.2,2.27,2.23,NaN,NaN,NaN,0.22,14.24,NaN,NaN,2.02,0.46,250,0.0,NaN,NaN,NaN,NaN,210.0,20.0,NaN,NaN,NaN,2600.0,NaN,NaN,NaN,NaN,NaN,NaN
36.958,-122.017,NaN,WW032719SC,HAB_SCW,2019-03-27T16:20:00Z,14.5,NaN,NaN,25,2.01,1.79,1.9,NaN,NaN,NaN,0.41,66.58,NaN,NaN,2.47,2.28,250,0.0,NaN,NaN,NaN,NaN,210.0,140.0,NaN,NaN,NaN,1750.0,NaN,NaN,NaN,NaN,NaN,NaN
36.958,-122.017,NaN,WW040319SC,HAB_SCW,2019-04-03T16:30:00Z,14.4,NaN,NaN,25,2.24,2.12,2.18,NaN,NaN,NaN,0.36,14.99,NaN,NaN,3.33,1.64,250,0.0,NaN,NaN,NaN,NaN,190.0,30.0,NaN,NaN,NaN,0.0,NaN,NaN,NaN,NaN,NaN,NaN
36.958,-122.017,NaN,WW041019SC,HAB_SCW,2019-04-10T16:15:00Z,13.1,NaN,NaN,25,2.51,2.22,2.36,NaN,NaN,NaN,1.94,32.74,NaN,NaN,3.95,6.58,250,0.0,NaN,NaN,NaN,NaN,0.0,20.0,NaN,NaN,NaN,0.0,NaN,NaN,NaN,NaN,NaN,NaN
36.958,-122.017,NaN,WW041719SC,HAB_SCW,2019-04-17T16:20:00Z,14.6,NaN,NaN,25,4.74,4.43,4.59,NaN,NaN,NaN,0.15,11.97,NaN,NaN,0.69,0.0,250,0.01,NaN,NaN,NaN,NaN,580.0,120.0,NaN,NaN,NaN,120.0,NaN,NaN,NaN,NaN,NaN,NaN
36.958,-122.017,NaN,WW042419SC,HAB_SCW,2019-04-24T16:20:00Z,15.7,NaN,NaN,25,4.7,4.38,4.54,NaN,NaN,NaN,0.41,57.47,NaN,NaN,3.12,1.31,250,0.0,NaN,NaN,NaN,NaN,1500.0,400.0,NaN,NaN,NaN,50.0,NaN,NaN,NaN,NaN,NaN,NaN
36.958,-122.017,NaN,WW050119SC,HAB_SCW,2019-05-01T16:30:00Z,14.0,NaN,NaN,25,7.65,6.97,7.31,NaN,NaN,NaN,0.43,20.14,NaN,NaN,1.41,1.85,250,0.0,NaN,NaN,NaN,NaN,21950.0,2600.0,NaN,NaN,NaN,0.0,NaN,NaN,NaN,NaN,NaN,NaN
36.958,-122.017,NaN,WW050819SC,HAB_SCW,2019-05-08T16:30:00Z,14.7,NaN,NaN,25,2.82,2.78,2.8,NaN,NaN,NaN,0.54,30.84,NaN,NaN,3.1,2.22,250,0.0,NaN,NaN,NaN,NaN,40.0,300.0,NaN,NaN,NaN,0.0,NaN,NaN,NaN,NaN,NaN,NaN
36.958,-122.017,NaN,WW051519SC,HAB_SCW,2019-05-15T16:25:00Z,16.5,NaN,NaN,25,4.31,3.96,4.14,NaN,NaN,NaN,0.31,16.61,NaN,NaN,2.19,1.07,250,0.0,NaN,NaN,NaN,NaN,60.0,225.0,NaN,NaN,NaN,800.0,NaN,NaN,NaN,NaN,NaN,NaN
36.958,-122.017,NaN,WW052219SC,HAB_SCW,2019-05-22T16:20:00Z,14.9,NaN,NaN,25,6.6,6.86,6.73,NaN,NaN,NaN,0.57,17.6,NaN,NaN,3.12,4.19,250,0.0,NaN,NaN,NaN,NaN,0.0,20.0,NaN,NaN,NaN,1050.0,NaN,NaN,NaN,NaN,NaN,NaN
36.958,-122.017,NaN,WW052919SC,HAB_SCW,2019-05-29T16:20:00Z,15.8,NaN,NaN,25,3.09,3.28,3.18,NaN,NaN,NaN,0.13,15.81,NaN,NaN,0.5,0.0,250,0.18,NaN,NaN,NaN,NaN,1330.0,1133.0,NaN,NaN,NaN,22850.0,NaN,NaN,NaN,NaN,NaN,NaN
36.958,-122.017,NaN,WW060519SC,HAB_SCW,2019-06-05T17:15:00Z,16.0,NaN,NaN,25,3.8,3.54,3.67,NaN,NaN,NaN,0.48,24.24,NaN,NaN,3.81,1.09,250,0.03,NaN,NaN,NaN,NaN,270.0,150.0,NaN,NaN,NaN,650.0,NaN,NaN,NaN,NaN,NaN,NaN
36.958,-122.017,NaN,WW061219SC,HAB_SCW,2019-06-12T16:30:00Z,17.9,NaN,NaN,25,4.16,3.49,3.83,NaN,NaN,NaN,0.6,33.53,NaN,NaN,6.52,2.18,250,0.0,NaN,NaN,NaN,NaN,60.0,370.0,NaN,NaN,NaN,0.0,NaN,NaN,NaN,NaN,NaN,NaN
36.958,-122.017,NaN,WW061919SC,HAB_SCW,2019-06-19T15:30:00Z,15.1,NaN,NaN,25,4.19,2.72,3.46,NaN,NaN,NaN,0.55,36.01,NaN,NaN,3.49,4.44,250,0.74,NaN,NaN,NaN,NaN,110.0,990.0,NaN,NaN,NaN,39300.0,NaN,NaN,NaN,NaN,NaN,NaN
36.958,-122.017,NaN,WW062619SC,HAB_SCW,2019-06-26T16:20:00Z,17.9,NaN,NaN,25,2.84,2.37,2.61,NaN,NaN,NaN,0.09,14.11,NaN,NaN,3.02,0.22,250,0.0,NaN,NaN,NaN,NaN,20.0,1070.0,NaN,NaN,NaN,0.0,NaN,NaN,NaN,NaN,NaN,NaN
36.958,-122.017,NaN,WW070319SC,HAB_SCW,2019-07-03T15:15:00Z,17.8,NaN,NaN,25,4.06,3.79,3.92,NaN,NaN,NaN,0.3,14.09,NaN,NaN,2.43,1.49,250,0.0,NaN,NaN,NaN,NaN,10.0,NaN,NaN,NaN,NaN,0.0,NaN,NaN,NaN,NaN,NaN,NaN
36.958,-122.017,NaN,WW071019SC,HAB_SCW,2019-07-10T15:30:00Z,16.1,NaN,NaN,25,4.21,4.03,4.12,NaN,NaN,NaN,0.55,18.96,NaN,NaN,3.34,4.42,250,0.0,NaN,NaN,NaN,NaN,20.0,330.0,NaN,NaN,NaN,0.0,NaN,NaN,NaN,NaN,NaN,NaN
36.958,-122.017,NaN,WW071719SC,HAB_SCW,2019-07-17T15:45:00Z,17.4,NaN,NaN,25,4.54,4.43,4.48,NaN,NaN,NaN,0.44,17.24,NaN,NaN,3.52,2.68,250,0.0,NaN,NaN,NaN,NaN,130.0,5350.0,NaN,NaN,NaN,0.0,NaN,NaN,NaN,NaN,NaN,NaN
36.958,-122.017,NaN,WW072419SC,HAB_SCW,2019-07-24T16:20:00Z,16.8,NaN,NaN,25,9.61,9.82,9.71,NaN,NaN,NaN,0.27,10.63,NaN,NaN,4.65,0.34,250,0.01,NaN,NaN,NaN,NaN,390.0,3100.0,NaN,NaN,NaN,0.0,NaN,NaN,NaN,NaN,NaN,NaN
36.958,-122.017,NaN,WW073119SC,HAB_SCW,2019-07-31T16:10:00Z,18.1,NaN,NaN,25,13.45,11.92,12.69,NaN,NaN,NaN,0.04,9.9,NaN,NaN,3.81,0.0,250,0.0,NaN,NaN,NaN,NaN,450.0,8000.0,NaN,NaN,NaN,0.0,NaN,NaN,NaN,NaN,NaN,NaN
36.958,-122.017,NaN,WW080719SC,HAB_SCW,2019-08-07T16:50:00Z,16.1,NaN,NaN,25,6.17,6.61,6.39,NaN,NaN,NaN,0.78,24.24,NaN,NaN,7.82,3.3,250,0.0,NaN,NaN,NaN,NaN,310.0,2150.0,NaN,NaN,NaN,0.0,NaN,NaN,NaN,NaN,NaN,NaN
36.958,-122.017,NaN,WW081419SC,HAB_SCW,2019-08-14T16:15:00Z,17.9,NaN,NaN,25,19.95,21.4,20.68,NaN,NaN,NaN,0.44,18.58,NaN,NaN,4.96,0.35,250,0.0,NaN,NaN,NaN,NaN,3500.0,3300.0,NaN,NaN,NaN,0.0,NaN,NaN,NaN,NaN,NaN,NaN
36.958,-122.017,NaN,WW082119SC,HAB_SCW,2019-08-21T17:55:00Z,18.8,NaN,NaN,25,12.46,13.18,12.82,NaN,NaN,NaN,0.12,24.69,NaN,NaN,1.15,0.0,250,0.0,NaN,NaN,NaN,NaN,970.0,1850.0,NaN,NaN,NaN,0.0,NaN,NaN,NaN,NaN,NaN,NaN
36.958,-122.017,NaN,WW082819SC,HAB_SCW,2019-08-28T16:30:00Z,18.2,NaN,NaN,25,9.27,8.98,9.13,NaN,NaN,NaN,0.44,13.75,NaN,NaN,6.14,0.19,250,0.0,NaN,NaN,NaN,NaN,360.0,3850.0,NaN,NaN,NaN,0.0,NaN,NaN,NaN,NaN,NaN,NaN
36.958,-122.017,NaN,WW090419SC,HAB_SCW,2019-09-04T16:40:00Z,18.8,NaN,NaN,25,23.3,23.15,23.22,NaN,NaN,NaN,0.23,22.88,NaN,NaN,0.84,0.0,250,0.0,NaN,NaN,NaN,NaN,140.0,2250.0,NaN,NaN,NaN,0.0,NaN,NaN,NaN,NaN,NaN,NaN
36.958,-122.017,NaN,WW091119SC,HAB_SCW,2019-09-11T16:30:00Z,17.1,NaN,NaN,25,15.14,13.7,14.42,NaN,NaN,NaN,0.32,23.85,NaN,NaN,1.75,0.23,250,0.0,NaN,NaN,NaN,NaN,40.0,2725.0,NaN,NaN,NaN,0.0,NaN,NaN,NaN,NaN,NaN,NaN
36.958,-122.017,NaN,WW091819SC,HAB_SCW,2019-09-18T17:20:00Z,17.6,NaN,NaN,25,8.46,9.11,8.79,NaN,NaN,NaN,0.41,24.91,NaN,NaN,1.93,0.11,250,0.0,NaN,NaN,NaN,NaN,13.0,775.0,NaN,NaN,NaN,1600.0,NaN,NaN,NaN,NaN,NaN,NaN
36.958,-122.017,NaN,WW092519SC,HAB_SCW,2019-09-25T16:20:00Z,17.6,NaN,NaN,25,13.12,13.26,13.19,NaN,NaN,NaN,0.28,22.36,NaN,NaN,1.14,0.03,250,0.0,NaN,NaN,NaN,NaN,0.0,250.0,NaN,NaN,NaN,0.0,NaN,NaN,NaN,NaN,NaN,NaN
36.958,-122.017,NaN,WW100219SC,HAB_SCW,2019-10-02T15:40:00Z,16.0,NaN,NaN,25,5.04,4.73,4.88,NaN,NaN,NaN,0.69,19.01,NaN,NaN,6.39,1.04,250,0.0,NaN,NaN,NaN,NaN,10.0,260.0,NaN,NaN,NaN,0.0,NaN,NaN,NaN,NaN,NaN,NaN
36.958,-122.017,NaN,WW100919SC,HAB_SCW,2019-10-09T16:30:00Z,16.9,NaN,NaN,25,10.54,12.22,11.38,NaN,NaN,NaN,0.18,11.77,NaN,NaN,1.17,0.0,250,0.05,NaN,NaN,NaN,NaN,0.0,420.0,NaN,NaN,NaN,900.0,NaN,NaN,NaN,NaN,NaN,NaN
36.958,-122.017,NaN,WW101619SC,HAB_SCW,2019-10-16T16:35:00Z,15.3,NaN,NaN,25,10.85,13.66,12.25,NaN,NaN,NaN,0.31,8.7,NaN,NaN,1.54,0.91,250,0.04,NaN,NaN,NaN,NaN,0.0,340.0,NaN,NaN,NaN,0.0,NaN,NaN,NaN,NaN,NaN,NaN
36.958,-122.017,NaN,WW102319SC,HAB_SCW,2019-10-23T18:05:00Z,16.8,NaN,NaN,25,6.04,6.42,6.23,NaN,NaN,NaN,0.1,6.91,NaN,NaN,0.33,0.0,250,0.02,NaN,NaN,NaN,NaN,0.0,980.0,NaN,NaN,NaN,0.0,NaN,NaN,NaN,NaN,NaN,NaN
36.958,-122.017,NaN,WW103019SC,HAB_SCW,2019-10-30T16:35:00Z,13.5,NaN,NaN,25,2.1,2.34,2.22,NaN,NaN,NaN,0.97,22.46,NaN,NaN,4.41,6.68,250,0.0,NaN,NaN,NaN,NaN,0.0,440.0,NaN,NaN,NaN,0.0,NaN,NaN,NaN,NaN,NaN,NaN
36.958,-122.017,NaN,WW110619SC,HAB_SCW,2019-11-06T17:20:00Z,14.6,NaN,NaN,25,14.71,14.24,14.47,NaN,NaN,NaN,0.25,10.98,NaN,NaN,9.25,0.0,250,0.0,NaN,NaN,NaN,NaN,440.0,NaN,NaN,NaN,NaN,0.0,NaN,NaN,NaN,NaN,NaN,NaN
36.958,-122.017,NaN,WW112019SC,HAB_SCW,2019-11-20T17:30:00Z,14.9,NaN,NaN,25,4.7,4.72,4.71,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4.0,NaN,250,0.0,NaN,NaN,NaN,NaN,0.0,220.0,NaN,NaN,NaN,0.0,NaN,NaN,NaN,NaN,NaN,NaN
36.958,-122.017,NaN,WW112719SC,HAB_SCW,2019-11-27T16:30:00Z,13.1,NaN,NaN,25,3.1,3.45,3.28,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,250,0.0,NaN,NaN,NaN,NaN,0.0,60.0,NaN,NaN,NaN,0.0,NaN,NaN,NaN,NaN,NaN,NaN
36.958,-122.017,NaN,WW120419SC,HAB_SCW,2019-12-04T17:25:00Z,13.8,NaN,NaN,25,5.3,5.01,5.15,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,250,0.0,NaN,NaN,NaN,NaN,0.0,110.0,NaN,NaN,NaN,0.0,NaN,NaN,NaN,NaN,NaN,NaN
36.958,-122.017,NaN,WW121119SC,HAB_SCW,2019-12-11T17:35:00Z,15.3,NaN,NaN,25,1.45,1.22,1.34,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,250,0.0,NaN,NaN,NaN,NaN,0.0,10.0,NaN,NaN,NaN,0.0,NaN,NaN,NaN,NaN,NaN,NaN
36.958,-122.017,NaN,WW121819SC,HAB_SCW,2019-12-18T19:05:00Z,14.9,NaN,NaN,25,1.79,1.7,1.75,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,250,0.0,NaN,NaN,NaN,NaN,0.0,90.0,NaN,NaN,NaN,0.0,NaN,NaN,NaN,NaN,NaN,NaN
36.958,-122.017,NaN,WW010820SC,HAB_SCW,2020-01-08T17:10:00Z,13.6,NaN,NaN,25,2.62,2.5,2.56,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,250,0.01,NaN,NaN,NaN,NaN,0.0,330.0,NaN,NaN,NaN,4400.0,NaN,NaN,NaN,NaN,NaN,NaN
36.958,-122.017,NaN,WW011520SC,HAB_SCW,2020-01-15T16:25:00Z,12.1,NaN,NaN,25,2.75,2.82,2.79,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,250,0.0,NaN,NaN,NaN,NaN,0.0,0.0,NaN,NaN,NaN,3950.0,NaN,NaN,NaN,NaN,NaN,NaN
36.958,-122.017,NaN,WW012220SC,HAB_SCW,2020-01-22T16:35:00Z,13.7,NaN,NaN,25,3.38,3.29,3.33,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,250,0.0,NaN,NaN,NaN,NaN,27.0,13.0,NaN,NaN,NaN,100.0,NaN,NaN,NaN,NaN,NaN,NaN
36.958,-122.017,NaN,WW012920SC,HAB_SCW,2020-01-29T16:35:00Z,13.8,NaN,NaN,25,2.43,2.26,2.34,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,250,0.0,NaN,NaN,NaN,NaN,0.0,80.0,NaN,NaN,NaN,0.0,NaN,NaN,NaN,NaN,NaN,NaN
36.958,-122.017,NaN,WW020520SC,HAB_SCW,2020-02-05T16:55:00Z,11.9,NaN,NaN,25,1.09,3.0,2.04,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,250,0.0,NaN,NaN,NaN,NaN,40.0,240.0,NaN,NaN,NaN,0.0,NaN,NaN,NaN,NaN,NaN,NaN
36.958,-122.017,NaN,WW021220SC,HAB_SCW,2020-02-12T17:20:00Z,14.1,NaN,NaN,25,2.59,2.56,2.58,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,250,0.02,NaN,NaN,NaN,NaN,0.0,30.0,NaN,NaN,NaN,4050.0,NaN,NaN,NaN,NaN,NaN,NaN
36.958,-122.017,NaN,WW021920SC,HAB_SCW,2020-02-19T17:05:00Z,13.2,NaN,NaN,25,2.56,2.49,2.53,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,250,NaN,NaN,NaN,NaN,NaN,150.0,1567.0,NaN,NaN,NaN,700.0,NaN,NaN,NaN,NaN,NaN,NaN
36.958,-122.017,NaN,WW022620SC,HAB_SCW,2020-02-26T17:30:00Z,14.7,NaN,NaN,25,2.49,2.74,2.61,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,250,NaN,NaN,NaN,NaN,NaN,150.0,460.0,NaN,NaN,NaN,0.0,NaN,NaN,NaN,NaN,NaN,NaN
36.958,-122.017,NaN,WW030420SC,HAB_SCW,2020-03-04T17:05:00Z,15.0,NaN,NaN,25,2.82,1.99,2.41,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,250,NaN,NaN,NaN,NaN,NaN,330.0,390.0,NaN,NaN,NaN,0.0,NaN,NaN,NaN,NaN,NaN,NaN
36.958,-122.017,NaN,WW031120SC,HAB_SCW,2020-03-11T16:45:00Z,15.4,NaN,NaN,25,6.36,5.63,6.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,250,NaN,NaN,NaN,NaN,NaN,4500.0,480.0,NaN,NaN,NaN,0.0,NaN,NaN,NaN,NaN,NaN,NaN
